rk,player,squad,nation,pos,primary_pos,age,ninetys,tag
5546,Federico Fattori,Arg Juniors,ARG,MF,MF,32,14.2,meia_criativo
5547,Adrián Fernández,Racing Club,ARG,"FW,MF",FW,24,2.8,segundo_atacante
5548,Damián Fernández,Vélez Sarsfield,ARG,DF,DF,24,10.5,zagueiro_construtor
5549,Damián Fernández,Defensa y Just,ARG,DF,DF,24,1.0,zagueiro_construtor
5550,Gustavo Fernández,Deportivo Riestra,ARG,FW,FW,34,0.8,segundo_atacante
5551,Ignacio Fernández,River Plate,ARG,MF,MF,35,2.7,meia_criativo
5552,Manuel Fernández,Vélez Sarsfield,ARG,FW,FW,20,0.5,centroavante_goleador
5553,Martín Fernández,Gimnasia–LP,URU,MF,MF,24,7.5,meia_criativo
5554,Matías Fernández,Ind. Rivadavia,ARG,MF,MF,24,5.6,meia_criativo
5555,Nicolás Fernández,Belgrano,ARG,"FW,MF",FW,29,12.9,centroavante_goleador
5556,Rodrigo Fernández,Independiente,URU,MF,MF,29,2.7,box_to_box
5557,Santiago Fernández,Talleres,ARG,DF,DF,20,6.0,zagueiro_construtor
5558,Tomás Fernández,San Martín de San Juan,ARG,"MF,FW",MF,26,6.9,meia_criativo
5559,Gianluca Ferrari,Atlé Tucumán,ARG,DF,DF,28,12.0,zagueiro_construtor
5560,Clever Ferreira,Atlé Tucumán,PAR,DF,DF,22,2.0,zagueiro_construtor
5561,Cristian Ferreira,Arg Juniors,ARG,"FW,MF",FW,25,0.5,centroavante_goleador
5562,Lucas Ferreira,Defensa y Just,URU,DF,DF,25,11.5,zagueiro_construtor
5563,Sebastián Ferreira,Rosario Central,PAR,FW,FW,27,3.4,centroavante_goleador
5564,Héctor Fértoli,Tigre,ARG,"MF,FW",MF,30,5.6,meia_criativo
5565,Jorge Figal,Boca Juniors,ARG,DF,DF,31,0.8,zagueiro_construtor
5566,Jose Florentín,Cen. Córdoba–SdE,PAR,MF,MF,29,14.6,meia_criativo
5567,Santiago Flores,Ind. Rivadavia,ARG,DF,DF,24,0.9,zagueiro_construtor
5568,Matias Fonseca,Instituto,URU,FW,FW,24,0.8,centroavante_goleador
5569,Franco Fragapane,Unión,ARG,MF,MF,32,8.8,meia_criativo
5570,Juan Franco Arrellaga,Instituto,PAR,DF,DF,33,18.0,zagueiro_construtor
5571,Franco Pardo,Unión,ARG,DF,DF,28,15.7,zagueiro_construtor
5572,Nicolás Freire,Independiente,ARG,DF,DF,31,2.0,zagueiro_construtor
5573,Franco Frías,Sarmiento,ARG,"FW,MF",FW,23,6.0,centroavante_goleador
5574,Ramiro Funes Mori,Estudiantes–LP,ARG,DF,DF,34,4.0,zagueiro_construtor
5575,Nazareno Funez,Cen. Córdoba–SdE,ARG,FW,FW,24,2.9,centroavante_goleador
5576,Nazareno Funez,Newell's OB,ARG,"FW,DF",FW,24,2.6,centroavante_goleador
5577,Matías Galarza,Talleres,PAR,"FW,MF",FW,23,9.1,centroavante_goleador
5578,Matías Galarza,Talleres,ARG,MF,MF,23,7.3,meia_criativo
5579,Pablo Galdames Millán,Independiente,CHI,"MF,FW",MF,28,5.1,box_to_box
5580,Hernán Galíndez,Huracán,ECU,GK,GK,38,16.0,goleiro_titular
5581,Matías Gallardo,Instituto,ARG,"FW,MF",FW,21,0.2,centroavante_goleador
5582,Rodrigo Gallo,Deportivo Riestra,ARG,DF,DF,24,5.0,zagueiro_construtor
5583,Giuliano Galoppo,River Plate,ARG,MF,MF,26,6.7,meia_criativo
5584,Ignacio Galván,Atlé Tucumán,ARG,DF,DF,22,1.3,zagueiro_construtor
5585,Jonathan Galván,Cen. Córdoba–SdE,ARG,"DF,MF",DF,33,11.5,zagueiro_construtor
5586,Tomás Galván,Vélez Sarsfield,ARG,"MF,FW",MF,25,6.5,box_to_box
5587,Ariel Gamarra,Arg Juniors,PAR,"DF,MF",DF,22,0.3,zagueiro_construtor
5588,Lucas Gamba,Unión,ARG,"FW,MF",FW,38,11.8,centroavante_goleador
5589,Martín Garay,Tigre,ARG,"DF,MF",DF,26,7.5,zagueiro_construtor
5590,Nicolás Garayalde,Gimnasia–LP,ARG,MF,MF,25,4.8,box_to_box
5591,Agustín García Basso,Racing Club,ARG,DF,DF,33,4.9,zagueiro_construtor
5592,Joaquín García,Vélez Sarsfield,ARG,DF,DF,23,0.4,zagueiro_construtor
5593,Manuel García,Sarmiento,ARG,MF,MF,26,6.4,meia_criativo
5594,Martín García,Aldosivi,ARG,MF,MF,19,0.7,meia_criativo
5595,Matías García,Aldosivi,ARG,"FW,MF",FW,33,1.0,centroavante_goleador
5596,Mariano Gerez,Lanús,ARG,MF,MF,19,0.1,meia_criativo
5597,Francisco Gerometta,Unión,ARG,DF,DF,25,7.6,zagueiro_construtor
5598,Joaquín Gho,Sarmiento,ARG,"MF,FW",MF,22,12.2,box_to_box
5599,Laurtaro Giaccone,Rosario Central,ARG,"FW,MF",FW,24,5.8,centroavante_goleador
5600,Laurtaro Giaccone,Arg Juniors,ARG,MF,MF,24,0.3,meia_criativo
5601,Renzo Giampaoli,Gimnasia–LP,ARG,DF,DF,25,5.4,zagueiro_construtor
5602,Justo Giani,Aldosivi,ARG,"MF,FW",MF,26,10.4,meia_criativo
5603,Thiago Gigena,Newell's OB,ARG,"FW,MF",FW,19,0.2,centroavante_goleador
5604,Leonardo Gil,Huracán,ARG,MF,MF,34,16.0,meia_criativo
5605,Orlando Gil,San Lorenzo,PAR,GK,GK,25,18.0,goleiro_titular
5606,Elián Giménez,Sarmiento,ARG,MF,MF,21,10.2,meia_criativo
5607,Enzo Giménez,Rosario Central,PAR,"DF,MF",DF,27,5.2,zagueiro_construtor
5608,Juan Giménez,Rosario Central,ARG,DF,DF,19,2.7,zagueiro_construtor
5609,Luciano Giménez,Estudiantes–LP,ARG,"FW,MF",FW,25,2.3,centroavante_goleador
5610,Matías Giménez,Independiente,ARG,FW,FW,26,5.1,centroavante_goleador
5611,Milton Giménez,Boca Juniors,ARG,FW,FW,28,8.4,centroavante_goleador
5612,Federico Gino,Aldosivi,URU,MF,MF,32,0.7,meia_criativo
5613,Federico Girotti,Talleres,ARG,FW,FW,26,9.4,centroavante_goleador
5614,Dylan Glaby,Cen. Córdoba–SdE,ARG,MF,MF,29,6.7,box_to_box
5615,Erik Godoy,Arg Juniors,ARG,DF,DF,31,15.3,zagueiro_construtor
5616,Joel Godoy,Sarmiento,ARG,DF,DF,20,8.7,zagueiro_construtor
5617,Lautaro Godoy,Atlé Tucumán,PAR,"MF,DF",MF,22,1.1,meia_criativo
5618,Leonardo Godoy,Independiente,ARG,DF,DF,30,0.9,zagueiro_construtor
5619,Matías Godoy,Instituto,ARG,"MF,FW",MF,23,4.5,meia_criativo
5620,Jonatan Goitía,Deportivo Riestra,ARG,"MF,DF",MF,30,12.9,box_to_box
5621,Elías Gómez,Vélez Sarsfield,ARG,DF,DF,31,15.1,zagueiro_construtor
5622,Iván Gómez,Cen. Córdoba–SdE,ARG,MF,MF,28,11.2,meia_criativo
5623,Lucas Gómez,Arg Juniors,ARG,MF,MF,21,2.6,box_to_box
5624,Luciano Gómez,Ind. Rivadavia,ARG,"DF,MF",DF,29,11.4,zagueiro_construtor
5625,Matias Gomez,Talleres,ARG,"DF,MF",DF,19,1.1,zagueiro_construtor
5626,Román Gómez,Estudiantes–LP,ARG,DF,DF,21,1.0,zagueiro_construtor
5627,Valentín Gómez,Vélez Sarsfield,ARG,DF,DF,22,7.6,zagueiro_construtor
5628,Gonzalo Goñi,Platense,ARG,"DF,FW",DF,26,0.6,zagueiro_construtor
5629,Diego González,San Martín de San Juan,ARG,MF,MF,37,5.3,box_to_box
5630,Carlos González Espínola,Newell's OB,PAR,FW,FW,32,10.1,centroavante_goleador
5631,Federico González,San Martín de San Juan,ARG,"FW,MF",FW,38,1.9,centroavante_goleador
5632,Francisco González,Belgrano,ARG,MF,MF,28,10.4,meia_criativo
5633,Francisco González,Newell's OB,ARG,"FW,MF",FW,24,0.7,centroavante_goleador
5634,Francisco González,Defensa y Just,ARG,"FW,MF",FW,24,7.6,centroavante_goleador
5635,Gaston Gonzalez,Defensa y Just,ARG,"FW,MF",FW,24,1.9,centroavante_goleador
5636,Gaston Gonzalez,Sarmiento,ARG,MF,MF,24,2.0,meia_criativo
5637,Juan González,Atlé Tucumán,URU,GK,GK,32,6.0,goleiro_titular
5638,Lucas González,Defensa y Just,ARG,"FW,MF",FW,25,5.8,centroavante_goleador
5639,Matías González,Banfield,ARG,FW,FW,23,0.1,centroavante_goleador
5640,Matías González,Godoy Cruz,ARG,"FW,MF",FW,26,3.2,centroavante_goleador
5641,Maxi González,Defensa y Just,ARG,MF,MF,21,3.9,meia_criativo
5642,Leandro González Pirez,Estudiantes–LP,ARG,DF,DF,33,1.0,zagueiro_construtor
5643,Leandro González Pirez,River Plate,ARG,DF,DF,33,2.0,zagueiro_construtor
5644,Rodrigo González,Aldosivi,ARG,DF,DF,25,11.9,zagueiro_construtor
5645,Santiago González,Tigre,ARG,MF,MF,22,13.8,meia_criativo
5646,Sebastián González,San Martín de San Juan,ARG,"MF,FW",MF,33,6.7,box_to_box
5647,Jano Gordon,Vélez Sarsfield,ARG,DF,DF,21,9.8,zagueiro_construtor
5648,Fausto Grillo,Belgrano,ARG,DF,DF,32,9.3,zagueiro_construtor
5649,Ignacio Guerrico,Aldosivi,ARG,DF,DF,27,16.8,zagueiro_construtor
5650,Tomas Guiacobini,Sarmiento,ARG,MF,MF,21,2.1,box_to_box
5651,Tomás Guidara,Huracán,ARG,DF,DF,29,12.0,zagueiro_construtor
5652,Braian Guille,Deportivo Riestra,ARG,"MF,FW",MF,27,1.0,meia_criativo
5653,Adrián Guillermo Sánchez,Atlé Tucumán,ARG,MF,MF,26,17.4,meia_criativo
5654,Facundo Gulli,San Lorenzo,ARG,FW,FW,19,0.1,segundo_atacante
5655,Kevin Gutiérrez,Rosario Central,ARG,MF,MF,19,0.3,meia_criativo
5656,Natanael Guzmán,Aldosivi,ARG,"MF,FW",MF,25,3.5,meia_criativo
5657,Ezequiel Ham,Unión,SYR,MF,MF,31,8.9,meia_criativo
5658,Agustin Hausch,Defensa y Just,ARG,"MF,FW",MF,22,0.5,box_to_box
5659,Gerónimo Heredia,Belgrano,ARG,"DF,MF",DF,20,6.6,zagueiro_construtor
5660,Leonardo Heredia,Cen. Córdoba–SdE,ARG,FW,FW,29,13.1,centroavante_goleador
5661,Ramiro Hernandes,Belgrano,ARG,MF,MF,20,1.7,meia_criativo
5662,Gastón Hernández,San Lorenzo,ARG,DF,DF,27,8.0,zagueiro_construtor
5663,Ander Herrera,Boca Juniors,ESP,MF,MF,35,2.8,meia_criativo
5664,Daniel Herrera,San Lorenzo,ARG,DF,DF,21,10.5,zagueiro_construtor
5665,Ezequiel Herrera,San Lorenzo,ARG,DF,DF,22,17.0,zagueiro_construtor
5666,Guido Herrera,Talleres,ARG,GK,GK,33,15.5,goleiro_titular
5667,Jonathan Herrera,Deportivo Riestra,ARG,FW,FW,33,13.7,centroavante_goleador
5668,José Herrera,Arg Juniors,ARG,"FW,MF",FW,22,10.5,centroavante_goleador
5669,Rodrigo Herrera,Platense,ARG,MF,MF,24,10.1,meia_criativo
5670,Santiago Hidalgo,Independiente,ARG,"FW,MF",FW,20,5.5,centroavante_goleador
5671,Marco Iacobellis,San Martín de San Juan,ARG,"MF,FW",MF,24,8.6,meia_criativo
5672,César Ibáñez,Huracán,ARG,DF,DF,26,14.1,zagueiro_construtor
5673,Franco Ibarra,Rosario Central,ARG,MF,MF,24,14.6,meia_criativo
5674,Marcos Ignacio Ledesma,Barracas Central,ARG,GK,GK,28,17.0,goleiro_titular
5675,Juan Ignacio Méndez,Newell's OB,ARG,"MF,DF",MF,28,1.9,box_to_box
5676,Rodrigo Iñaki Melo,Atlé Tucumán,ARG,MF,MF,29,1.3,box_to_box
5677,Juan Infante,Atlé Tucumán,ARG,DF,DF,29,9.1,zagueiro_construtor
5678,Luis Ingolotti,Gimnasia–LP,ARG,GK,GK,25,3.0,goleiro_titular
5679,Manuel Insaurralde,San Lorenzo,ARG,MF,MF,26,2.3,meia_criativo
5680,Nelson Insfrán,Gimnasia–LP,ARG,GK,GK,30,15.0,goleiro_titular
5681,Rodrigo Insúa,Barracas Central,ARG,"DF,MF",DF,27,17.0,zagueiro_construtor
5682,Elian Irala,San Lorenzo,ARG,MF,MF,21,12.5,meia_criativo
5683,Juan Iribarren,Banfield,ARG,DF,DF,22,3.7,zagueiro_construtor
5684,Carlos Izquierdoz,Lanús,ARG,DF,DF,36,16.3,zagueiro_construtor
5685,Tomás Jacob,Newell's OB,ARG,"DF,MF",DF,21,11.6,zagueiro_construtor
5686,Lucas Janson,Boca Juniors,ARG,FW,FW,30,1.2,centroavante_goleador
5687,Kevin Jappert,Barracas Central,ARG,DF,DF,21,15.0,zagueiro_construtor
5688,Franco Jara,Belgrano,ARG,FW,FW,37,13.8,centroavante_goleador
5689,Leonardo Jara,Godoy Cruz,ARG,DF,DF,34,6.4,zagueiro_construtor
5690,Sebastián Jaurena,San Martín de San Juan,ARG,"MF,FW",MF,25,9.8,meia_criativo
5691,Eric Joel Tovo,Deportivo Riestra,ARG,DF,DF,33,2.2,zagueiro_construtor
5692,Jony,San Martín de San Juan,ARG,"MF,FW",MF,31,2.1,meia_criativo
5693,Maximilano Juambeltz,Ind. Rivadavia,URU,FW,FW,23,0.3,centroavante_goleador
5694,Fernando Juárez,Platense,ARG,MF,MF,26,5.8,box_to_box
5695,Fernando Juárez,Cen. Córdoba–SdE,ARG,MF,MF,26,0.7,meia_criativo
5696,Luca Klimowicz,Instituto,ARG,"FW,MF",FW,21,5.1,centroavante_goleador
5697,Bautista Kociubinski,Estudiantes–LP,ARG,"MF,FW",MF,24,2.0,meia_criativo
5698,Matías Kranevitter,River Plate,ARG,MF,MF,32,2.2,meia_criativo
5699,Tomás Kummer,Aldosivi,ARG,MF,MF,20,0.3,box_to_box
5700,Agustín Ladstatter,San Lorenzo,ARG,"FW,MF",FW,20,0.4,centroavante_goleador
5701,Agustín Lagos,Vélez Sarsfield,ARG,DF,DF,23,4.7,zagueiro_construtor
5702,Nicolás Laméndola,Atlé Tucumán,ARG,MF,MF,26,5.1,meia_criativo
5703,Leonardo Landriel,Deportivo Riestra,ARG,MF,MF,29,0.5,box_to_box
5704,Manuel Lanzini,River Plate,ARG,"MF,FW",MF,32,4.4,meia_criativo
5705,Santiago Laquidaín,Aldosivi,ARG,DF,DF,23,1.0,zagueiro_construtor
5706,Valentín Larralde,Defensa y Just,ARG,MF,MF,24,1.1,meia_criativo
5707,Joaquín Laso,Tigre,ARG,DF,DF,35,14.0,zagueiro_construtor
5708,Jeremías Lázaro,Instituto,ARG,"FW,MF",FW,21,4.7,centroavante_goleador
5709,Lucas Lazarte,Aldosivi,ARG,MF,MF,19,0.2,meia_criativo
5710,Tomás Lecanda,San Martín de San Juan,ARG,DF,DF,23,6.0,zagueiro_construtor
5711,Anibal Leguizamón,Belgrano,ARG,DF,DF,33,9.0,zagueiro_construtor
5712,Tobías Leiva,Aldosivi,ARG,MF,MF,21,10.5,meia_criativo
5713,Santiago Lencina,River Plate,ARG,"FW,MF",FW,19,2.4,centroavante_goleador
5714,Alan Lescano,Arg Juniors,ARG,"MF,FW",MF,23,15.9,meia_criativo
5715,Leandro Lescano,Huracán,ARG,DF,DF,22,2.9,zagueiro_construtor
5716,Bruno Leyes,Tigre,ARG,MF,MF,23,0.3,box_to_box
5717,Bruno Leyes,Godoy Cruz,ARG,MF,MF,23,10.6,meia_criativo
5718,Francesco Lo Celso,Instituto,ARG,MF,MF,25,0.4,box_to_box
5719,Lenny Lobato,Defensa y Just,BRA,MF,MF,24,0.6,box_to_box
5720,Gastón Lodico,Instituto,ARG,MF,MF,27,13.6,meia_criativo
5721,Luciano Lollo,Newell's OB,ARG,DF,DF,38,12.2,zagueiro_construtor
5722,Kevin Lomónaco,Independiente,ARG,DF,DF,23,15.9,zagueiro_construtor
5723,Santiago Longo,Belgrano,ARG,MF,MF,27,10.7,meia_criativo
5724,Hernán Lopes,San Martín de San Juan,ARG,DF,DF,34,3.6,zagueiro_construtor
5725,Elías López,Belgrano,ARG,DF,DF,25,3.5,zagueiro_construtor
5726,Fabricio López,San Lorenzo,ARG,DF,DF,22,1.0,zagueiro_construtor
5727,Julián López,Tigre,ARG,MF,MF,25,5.2,meia_criativo
5728,Kevin Lopez,Atlé Tucumán,ARG,MF,MF,23,5.5,box_to_box
5729,Lisandro López,Belgrano,ARG,DF,DF,35,1.0,zagueiro_construtor
5730,Hernán López Muñoz,Arg Juniors,ARG,MF,MF,24,0.2,meia_criativo
5731,Santiago López,Banfield,ARG,"MF,FW",MF,27,8.5,meia_criativo
5732,Santiago López,Rosario Central,ARG,"FW,MF",FW,19,6.1,centroavante_goleador
5733,Nahuel Losada,Lanús,ARG,GK,GK,32,17.0,goleiro_titular
5734,Augusto Lotti,Platense,ITA,FW,FW,29,10.6,centroavante_goleador
5735,Maximiliano Lovera,Rosario Central,ARG,"MF,FW",MF,26,4.6,meia_criativo
5736,Felipe Loyola,Independiente,CHI,"MF,DF",MF,24,14.9,meia_criativo
5737,Leandro Lozano,Arg Juniors,URU,DF,DF,26,16.5,zagueiro_construtor
5738,Raúl Lozano,Platense,ARG,DF,DF,27,1.3,zagueiro_construtor
5739,Jeremías Lucco,Belgrano,ARG,MF,MF,19,0.6,box_to_box
5740,Martín Luciano,Newell's OB,ARG,DF,DF,21,1.8,zagueiro_construtor
5741,Juan Ludueña,Unión,ARG,DF,DF,22,4.0,zagueiro_construtor
5742,Alex Luna,Instituto,ARG,"FW,MF",FW,21,16.7,centroavante_goleador
5743,Francis Mac Allister,Instituto,ARG,MF,MF,29,13.9,meia_criativo
5744,Imanol Machuca,Vélez Sarsfield,MAS,"FW,MF",FW,25,4.7,centroavante_goleador
5745,Ignacio Maestro Puch,Independiente,ARG,"FW,MF",FW,21,1.6,centroavante_goleador
5746,Lisandro Magallán,Vélez Sarsfield,ARG,DF,DF,31,2.0,zagueiro_construtor
5747,Pablo Magnín,Sarmiento,ARG,FW,FW,35,6.2,centroavante_goleador
5748,Guido Mainero,Platense,ARG,"FW,MF",FW,30,15.7,centroavante_goleador
5749,Víctor Malcorra,Rosario Central,ARG,MF,MF,37,12.8,meia_criativo
5750,Alexis Maldonado,Banfield,ARG,DF,DF,27,13.5,zagueiro_construtor
5751,Facundo Mallo,Rosario Central,URU,DF,DF,30,9.1,zagueiro_construtor
5752,Emanuel Mammana,Vélez Sarsfield,ARG,DF,DF,29,7.5,zagueiro_construtor
5753,Ivo Mammini,Gimnasia–LP,ARG,"FW,MF",FW,22,2.2,centroavante_goleador
5754,Leandro Mamut,Gimnasia–LP,ARG,"MF,FW",MF,21,2.5,meia_criativo
5755,Federico Mancuello,Independiente,ARG,"MF,FW",MF,36,3.0,meia_criativo
5756,Facundo Mansilla,Cen. Córdoba–SdE,ARG,DF,DF,26,3.0,zagueiro_construtor
5757,Matías Mansilla,Atlé Tucumán,ARG,GK,GK,29,1.0,goleiro_reserva
5758,Matías Mansilla,Estudiantes–LP,ARG,GK,GK,29,16.0,goleiro_titular
5759,Juan Manuel Elordi,Rosario Central,ARG,DF,DF,30,1.6,zagueiro_construtor
5760,Juan Manuel García,Newell's OB,ARG,"FW,MF",FW,32,4.9,centroavante_goleador
5761,Juan Manuel Insaurralde,Sarmiento,ARG,DF,DF,40,15.0,zagueiro_construtor
5762,Alexis Manyoma,Estudiantes–LP,COL,"MF,FW",MF,22,4.2,meia_criativo
5763,Rafael Marcelo Delgado,Defensa y Just,ARG,DF,DF,35,5.3,zagueiro_construtor
5764,Agustín Marchesín,Boca Juniors,ARG,GK,GK,37,16.0,goleiro_titular
5765,Leonardo Marchi,Cen. Córdoba–SdE,ARG,"DF,MF",DF,28,4.7,zagueiro_construtor
5766,Tomás Marchiori,Vélez Sarsfield,ARG,GK,GK,30,17.0,goleiro_titular
5767,Sasha Marcich,Lanús,ARG,DF,DF,27,17.2,zagueiro_construtor
5768,Iván Marcone,Independiente,ARG,MF,MF,35,14.1,meia_criativo
5769,Gonzalo Maroni,Newell's OB,ARG,"MF,FW",MF,26,10.9,meia_criativo
5770,Rodrigo Márquez,Platense,ARG,"FW,MF",FW,23,0.3,centroavante_goleador
5771,Agustín Martegani,Boca Juniors,ARG,MF,MF,25,0.6,meia_criativo
5772,Enzo Martín Roldán,Platense,ARG,MF,MF,24,1.0,box_to_box
5773,Adrián Martínez,Racing Club,ARG,FW,FW,33,11.3,centroavante_goleador
5774,Brian Martínez,Tigre,ARG,MF,MF,25,0.3,box_to_box
5775,Damián Martínez,Atlé Tucumán,ARG,DF,DF,35,12.6,zagueiro_construtor
5776,Fernando Martínez,Cen. Córdoba–SdE,ARG,"DF,MF",DF,24,4.4,zagueiro_construtor
5777,Luca Martínez,Rosario Central,MEX,FW,FW,24,0.1,centroavante_goleador
5778,Luca Martínez,Godoy Cruz,MEX,FW,FW,24,9.1,centroavante_goleador
5779,Mauricio Martínez,Unión,ARG,"MF,DF",MF,32,11.4,box_to_box
5780,Lucas Martínez Quarta,River Plate,ARG,DF,DF,29,12.7,zagueiro_construtor
5781,Ronaldo Martínez,Platense,PAR,"FW,MF",FW,29,8.9,centroavante_goleador
5782,Rubén Martínez,Independiente,ARG,DF,DF,21,0.1,zagueiro_construtor
5783,Ángelo Martino,Newell's OB,ARG,"DF,MF",DF,27,6.6,zagueiro_construtor
5784,Gastón Martirena,Racing Club,URU,"DF,MF",DF,25,11.7,zagueiro_construtor
5785,Franco Mastantuono,River Plate,ARG,"FW,MF",FW,17,8.3,centroavante_goleador
5786,Diego Mastrángelo,Gimnasia–LP,ARG,MF,MF,22,0.7,box_to_box
5787,Facundo Mater,Barracas Central,SYR,"DF,MF",DF,26,11.3,zagueiro_construtor
5788,Guillermo Matías Fernández,Godoy Cruz,ARG,MF,MF,33,1.3,meia_criativo
5789,Diego Matías Rodríguez,Arg Juniors,ARG,GK,GK,36,17.0,goleiro_titular
5790,Jerónimo Mattar,Newell's OB,ARG,FW,FW,16,0.0,centroavante_goleador
5791,Julián Mavilla,Belgrano,ARG,MF,MF,25,0.8,box_to_box
5792,Augusto Max,Gimnasia–LP,ARG,"FW,MF",FW,32,0.6,centroavante_goleador
5793,Walter Mazzantti,Huracán,ARG,FW,FW,28,12.2,centroavante_goleador
5794,Walter Mazzantti,Independiente,ARG,FW,FW,28,0.9,centroavante_goleador
5795,Agustín Medina,Lanús,ARG,MF,MF,18,7.7,meia_criativo
5796,Cristian Medina,Estudiantes–LP,ARG,"MF,FW",MF,23,7.7,meia_criativo
5797,Joel Medina,Independiente,ARG,MF,MF,18,1.0,meia_criativo
5798,Sebastián Medina,Tigre,ARG,"MF,FW",MF,25,8.2,meia_criativo
5799,Juan Meli,Godoy Cruz,ARG,DF,DF,24,12.3,zagueiro_construtor
5800,Matías Melluso,Gimnasia–LP,ARG,"DF,MF",DF,27,1.2,zagueiro_construtor
5801,Armando Méndez,Lanús,URU,DF,DF,29,6.1,zagueiro_construtor
5802,Mateo Mendía,Boca Juniors,ARG,DF,DF,21,1.0,zagueiro_construtor
5803,Mateo Mendoza,Godoy Cruz,ARG,DF,DF,20,16.0,zagueiro_construtor
5804,Lucas Menossi,Belgrano,ARG,MF,MF,33,10.0,meia_criativo
5805,Miguel Merentiel,Boca Juniors,URU,FW,FW,29,9.2,centroavante_goleador
5806,Nicolás Meriano,Belgrano,ARG,DF,DF,24,5.1,zagueiro_construtor
5807,Bautista Merlini,Gimnasia–LP,ARG,"MF,FW",MF,30,5.2,box_to_box
5808,Jeremias Merlo,Gimnasia–LP,ARG,FW,FW,19,1.8,centroavante_goleador
5809,Eric Meza,Estudiantes–LP,ARG,DF,DF,26,15.3,zagueiro_construtor
5810,Juan Meza,River Plate,ARG,MF,MF,17,0.9,meia_criativo
5811,Maximiliano Meza,River Plate,ARG,"MF,FW",MF,32,7.8,meia_criativo
5812,Sebastián Meza,Huracán,ARG,GK,GK,25,1.0,goleiro_reserva
5813,Luis Miguel Rodríguez,Atlé Tucumán,ARG,"MF,FW",MF,40,3.5,meia_criativo
5814,Matko Miljevic,Huracán,USA,"MF,FW",MF,24,12.3,box_to_box
5815,Lautaro Millán,Independiente,ARG,"FW,MF",FW,19,8.2,centroavante_goleador
5816,Dardo Miloc,Barracas Central,ARG,MF,MF,34,15.3,meia_criativo
5817,Franco Minerva,Platense,ARG,"MF,FW",MF,19,1.4,meia_criativo
5818,Facundo Miño,Deportivo Riestra,ARG,DF,DF,25,8.5,zagueiro_construtor
5819,Ignacio Miramon,Boca Juniors,ARG,"MF,FW",MF,22,1.1,box_to_box
5820,Leonel Miranda,Banfield,ARG,MF,MF,31,1.3,meia_criativo
5821,Matías Miranda,Defensa y Just,ARG,FW,FW,25,3.1,centroavante_goleador
5822,Juan Miritello,Defensa y Just,ARG,FW,FW,26,6.1,centroavante_goleador
5823,Agustín Molina,Sarmiento,ARG,FW,FW,19,0.4,centroavante_goleador
5824,Alejandro Molina,San Martín de San Juan,ARG,DF,DF,27,11.9,zagueiro_construtor
5825,Tomás Molina,Arg Juniors,ARG,FW,FW,30,13.9,centroavante_goleador
5826,Manuel Mónaco,Sarmiento,ARG,MF,MF,23,0.1,meia_criativo
5827,Pablo Monje,Deportivo Riestra,ARG,MF,MF,28,7.2,meia_criativo
5828,Ezequiel Montagna,San Martín de San Juan,ARG,"MF,FW",MF,31,1.9,meia_criativo
5829,Alejo Montero,Newell's OB,ARG,DF,DF,27,12.1,zagueiro_construtor
5830,Gonzalo Montiel,River Plate,ARG,DF,DF,28,12.6,zagueiro_construtor
5831,Santiago Montiel,Independiente,ARG,FW,FW,24,6.8,centroavante_goleador
5832,Álvaro Montoro,Vélez Sarsfield,ARG,"FW,MF",FW,18,7.7,centroavante_goleador
5833,Iván Morales Bravo,Sarmiento,CHI,FW,FW,25,11.9,centroavante_goleador
5834,Gonzalo Morales,Barracas Central,ARG,"FW,MF",FW,22,6.5,centroavante_goleador
5835,Lautaro Morales,Lanús,ARG,GK,GK,25,1.0,goleiro_reserva
5836,Leonardo Morales,Belgrano,ARG,DF,DF,34,1.0,zagueiro_construtor
5837,Leonardo Morales,Gimnasia–LP,ARG,DF,DF,34,15.8,zagueiro_construtor
5838,Santiago Morales,Sarmiento,ARG,DF,DF,23,6.5,zagueiro_construtor
5839,Juan Morán,Godoy Cruz,ARG,DF,DF,19,5.0,zagueiro_construtor
5840,Junior Moreno,Gimnasia–LP,VEN,MF,MF,32,1.1,box_to_box
5841,Marcelino Moreno,Lanús,ARG,MF,MF,31,16.9,meia_criativo
5842,Valentín Moreno,Tigre,ARG,DF,DF,22,1.0,zagueiro_construtor
5843,Stéfano Moreyra,Instituto,ARG,MF,MF,23,6.1,box_to_box
5844,Leonel Mosevich,Instituto,ARG,MF,MF,28,0.0,box_to_box
5845,Joaquín Mosqueira,Talleres,ARG,MF,MF,20,5.3,meia_criativo
5846,Jherson Mosquera,Newell's OB,COL,DF,DF,25,1.0,zagueiro_construtor
5847,Gonzalo Mottes,Aldosivi,ARG,DF,DF,27,16.0,zagueiro_construtor
5848,Santiago Moyano,Cen. Córdoba–SdE,ARG,"DF,MF",DF,27,9.3,zagueiro_construtor
5849,Iker Muniain,San Lorenzo,ESP,MF,MF,32,5.7,meia_criativo
5850,Ezequiel Muñoz,Lanús,ARG,DF,DF,34,8.2,zagueiro_construtor
5851,Facundo Mura,Racing Club,ARG,DF,DF,26,5.6,zagueiro_construtor
5852,Yaison Murillo,Deportivo Riestra,COL,MF,MF,31,0.1,box_to_box
5853,Fernando Muslera,Estudiantes–LP,URU,GK,GK,39,1.0,goleiro_reserva
