rk,player,squad,nation,pos,primary_pos,age,ninetys,tag
5635,Gaston Gonzalez,Defensa y Just,ARG,"FW,MF",FW,24,1.9,centroavante_goleador
5636,Gaston Gonzalez,Sarmiento,ARG,MF,MF,24,2.0,volante_defensivo
5637,Juan González,Atlé Tucumán,URU,GK,GK,32,6.0,goleiro_reserva
5638,Lucas González,Defensa y Just,ARG,"FW,MF",FW,25,5.8,segundo_atacante
5639,Matías González,Banfield,ARG,FW,FW,23,0.1,centroavante_goleador
5640,Matías González,Godoy Cruz,ARG,"FW,MF",FW,26,3.2,centroavante_goleador
5641,Maxi González,Defensa y Just,ARG,MF,MF,21,3.9,volante_defensivo
5642,Leandro González Pirez,Estudiantes–LP,ARG,DF,DF,33,1.0,zagueiro_classico
5643,Leandro González Pirez,River Plate,ARG,DF,DF,33,2.0,zagueiro_classico
5644,Rodrigo González,Aldosivi,ARG,DF,DF,25,11.9,lateral_ofensivo
5645,Santiago González,Tigre,ARG,MF,MF,22,13.8,volante_defensivo
5646,Sebastián González,San Martín de San Juan,ARG,"MF,FW",MF,33,6.7,meia_criativo
5647,Jano Gordon,Vélez Sarsfield,ARG,DF,DF,21,9.8,zagueiro_classico
5648,Fausto Grillo,Belgrano,ARG,DF,DF,32,9.3,zagueiro_classico
5649,Ignacio Guerrico,Aldosivi,ARG,DF,DF,27,16.8,zagueiro_construtor
5650,Tomas Guiacobini,Sarmiento,ARG,MF,MF,21,2.1,volante_defensivo
5651,Tomás Guidara,Huracán,ARG,DF,DF,29,12.0,zagueiro_construtor
5652,Braian Guille,Deportivo Riestra,ARG,"MF,FW",MF,27,1.0,meia_criativo
5653,Adrián Guillermo Sánchez,Atlé Tucumán,ARG,MF,MF,26,17.4,volante_defensivo
5654,Facundo Gulli,San Lorenzo,ARG,FW,FW,19,0.1,segundo_atacante
5655,Kevin Gutiérrez,Rosario Central,ARG,MF,MF,19,0.3,volante_defensivo
5656,Natanael Guzmán,Aldosivi,ARG,"MF,FW",MF,25,3.5,volante_defensivo
5657,Ezequiel Ham,Unión,SYR,MF,MF,31,8.9,meia_criativo
5658,Agustin Hausch,Defensa y Just,ARG,"MF,FW",MF,22,0.5,volante_defensivo
5659,Gerónimo Heredia,Belgrano,ARG,"DF,MF",DF,20,6.6,zagueiro_classico
5660,Leonardo Heredia,Cen. Córdoba–SdE,ARG,FW,FW,29,13.1,centroavante_goleador
5661,Ramiro Hernandes,Belgrano,ARG,MF,MF,20,1.7,volante_defensivo
5662,Gastón Hernández,San Lorenzo,ARG,DF,DF,27,8.0,zagueiro_classico
5663,Ander Herrera,Boca Juniors,ESP,MF,MF,35,2.8,volante_defensivo
5664,Daniel Herrera,San Lorenzo,ARG,DF,DF,21,10.5,zagueiro_classico
5665,Ezequiel Herrera,San Lorenzo,ARG,DF,DF,22,17.0,zagueiro_classico
5666,Guido Herrera,Talleres,ARG,GK,GK,33,15.5,goleiro_titular
5667,Jonathan Herrera,Deportivo Riestra,ARG,FW,FW,33,13.7,centroavante_goleador
5668,José Herrera,Arg Juniors,ARG,"FW,MF",FW,22,10.5,ponta_dribllador
5669,Rodrigo Herrera,Platense,ARG,MF,MF,24,10.1,volante_defensivo
5670,Santiago Hidalgo,Independiente,ARG,"FW,MF",FW,20,5.5,centroavante_goleador
5671,Marco Iacobellis,San Martín de San Juan,ARG,"MF,FW",MF,24,8.6,volante_defensivo
5672,César Ibáñez,Huracán,ARG,DF,DF,26,14.1,zagueiro_construtor
5673,Franco Ibarra,Rosario Central,ARG,MF,MF,24,14.6,volante_defensivo
5674,Marcos Ignacio Ledesma,Barracas Central,ARG,GK,GK,28,17.0,goleiro_titular
5675,Juan Ignacio Méndez,Newell's OB,ARG,"MF,DF",MF,28,1.9,volante_defensivo
5676,Rodrigo Iñaki Melo,Atlé Tucumán,ARG,MF,MF,29,1.3,volante_defensivo
5677,Juan Infante,Atlé Tucumán,ARG,DF,DF,29,9.1,zagueiro_classico
5678,Luis Ingolotti,Gimnasia–LP,ARG,GK,GK,25,3.0,goleiro_reserva
5679,Manuel Insaurralde,San Lorenzo,ARG,MF,MF,26,2.3,volante_defensivo
5680,Nelson Insfrán,Gimnasia–LP,ARG,GK,GK,30,15.0,goleiro_titular
5681,Rodrigo Insúa,Barracas Central,ARG,"DF,MF",DF,27,17.0,lateral_ofensivo
5682,Elian Irala,San Lorenzo,ARG,MF,MF,21,12.5,volante_defensivo
5683,Juan Iribarren,Banfield,ARG,DF,DF,22,3.7,zagueiro_classico
5684,Carlos Izquierdoz,Lanús,ARG,DF,DF,36,16.3,zagueiro_classico
5685,Tomás Jacob,Newell's OB,ARG,"DF,MF",DF,21,11.6,zagueiro_classico
5686,Lucas Janson,Boca Juniors,ARG,FW,FW,30,1.2,segundo_atacante
5687,Kevin Jappert,Barracas Central,ARG,DF,DF,21,15.0,zagueiro_classico
5688,Franco Jara,Belgrano,ARG,FW,FW,37,13.8,ponta_dribllador
5689,Leonardo Jara,Godoy Cruz,ARG,DF,DF,34,6.4,zagueiro_classico
5690,Sebastián Jaurena,San Martín de San Juan,ARG,"MF,FW",MF,25,9.8,volante_defensivo
5691,Eric Joel Tovo,Deportivo Riestra,ARG,DF,DF,33,2.2,zagueiro_classico
5692,Jony,San Martín de San Juan,ARG,"MF,FW",MF,31,2.1,volante_defensivo
5693,Maximilano Juambeltz,Ind. Rivadavia,URU,FW,FW,23,0.3,centroavante_goleador
5694,Fernando Juárez,Platense,ARG,MF,MF,26,5.8,volante_defensivo
5695,Fernando Juárez,Cen. Córdoba–SdE,ARG,MF,MF,26,0.7,volante_defensivo
5696,Luca Klimowicz,Instituto,ARG,"FW,MF",FW,21,5.1,centroavante_goleador
5697,Bautista Kociubinski,Estudiantes–LP,ARG,"MF,FW",MF,24,2.0,volante_defensivo
5698,Matías Kranevitter,River Plate,ARG,MF,MF,32,2.2,volante_defensivo
5699,Tomás Kummer,Aldosivi,ARG,MF,MF,20,0.3,volante_defensivo
5700,Agustín Ladstatter,San Lorenzo,ARG,"FW,MF",FW,20,0.4,centroavante_goleador
5701,Agustín Lagos,Vélez Sarsfield,ARG,DF,DF,23,4.7,zagueiro_classico
5702,Nicolás Laméndola,Atlé Tucumán,ARG,MF,MF,26,5.1,box_to_box
5703,Leonardo Landriel,Deportivo Riestra,ARG,MF,MF,29,0.5,volante_defensivo
5704,Manuel Lanzini,River Plate,ARG,"MF,FW",MF,32,4.4,meia_criativo
5705,Santiago Laquidaín,Aldosivi,ARG,DF,DF,23,1.0,zagueiro_classico
5706,Valentín Larralde,Defensa y Just,ARG,MF,MF,24,1.1,volante_defensivo
5707,Joaquín Laso,Tigre,ARG,DF,DF,35,14.0,zagueiro_classico
5708,Jeremías Lázaro,Instituto,ARG,"FW,MF",FW,21,4.7,segundo_atacante
5709,Lucas Lazarte,Aldosivi,ARG,MF,MF,19,0.2,meia_criativo
5710,Tomás Lecanda,San Martín de San Juan,ARG,DF,DF,23,6.0,zagueiro_classico
5711,Anibal Leguizamón,Belgrano,ARG,DF,DF,33,9.0,zagueiro_classico
5712,Tobías Leiva,Aldosivi,ARG,MF,MF,21,10.5,box_to_box
5713,Santiago Lencina,River Plate,ARG,"FW,MF",FW,19,2.4,centroavante_goleador
5714,Alan Lescano,Arg Juniors,ARG,"MF,FW",MF,23,15.9,box_to_box
5715,Leandro Lescano,Huracán,ARG,DF,DF,22,2.9,lateral_ofensivo
5716,Bruno Leyes,Tigre,ARG,MF,MF,23,0.3,volante_defensivo
5717,Bruno Leyes,Godoy Cruz,ARG,MF,MF,23,10.6,volante_defensivo
5718,Francesco Lo Celso,Instituto,ARG,MF,MF,25,0.4,volante_defensivo
5719,Lenny Lobato,Defensa y Just,BRA,MF,MF,24,0.6,volante_defensivo
5720,Gastón Lodico,Instituto,ARG,MF,MF,27,13.6,box_to_box
5721,Luciano Lollo,Newell's OB,ARG,DF,DF,38,12.2,zagueiro_classico
5722,Kevin Lomónaco,Independiente,ARG,DF,DF,23,15.9,zagueiro_construtor
5723,Santiago Longo,Belgrano,ARG,MF,MF,27,10.7,volante_defensivo
5724,Hernán Lopes,San Martín de San Juan,ARG,DF,DF,34,3.6,zagueiro_classico
5725,Elías López,Belgrano,ARG,DF,DF,25,3.5,zagueiro_classico
5726,Fabricio López,San Lorenzo,ARG,DF,DF,22,1.0,zagueiro_classico
5727,Julián López,Tigre,ARG,MF,MF,25,5.2,volante_defensivo
5728,Kevin Lopez,Atlé Tucumán,ARG,MF,MF,23,5.5,volante_defensivo
5729,Lisandro López,Belgrano,ARG,DF,DF,35,1.0,zagueiro_classico
5730,Hernán López Muñoz,Arg Juniors,ARG,MF,MF,24,0.2,meia_criativo
5731,Santiago López,Banfield,ARG,"MF,FW",MF,27,8.5,box_to_box
5732,Santiago López,Rosario Central,ARG,"FW,MF",FW,19,6.1,centroavante_goleador
5733,Nahuel Losada,Lanús,ARG,GK,GK,32,17.0,goleiro_titular
5734,Augusto Lotti,Platense,ITA,FW,FW,29,10.6,segundo_atacante
5735,Maximiliano Lovera,Rosario Central,ARG,"MF,FW",MF,26,4.6,meia_criativo
5736,Felipe Loyola,Independiente,CHI,"MF,DF",MF,24,14.9,box_to_box
5737,Leandro Lozano,Arg Juniors,URU,DF,DF,26,16.5,lateral_ofensivo
5738,Raúl Lozano,Platense,ARG,DF,DF,27,1.3,zagueiro_classico
5739,Jeremías Lucco,Belgrano,ARG,MF,MF,19,0.6,volante_defensivo
5740,Martín Luciano,Newell's OB,ARG,DF,DF,21,1.8,zagueiro_classico
5741,Juan Ludueña,Unión,ARG,DF,DF,22,4.0,zagueiro_classico
5742,Alex Luna,Instituto,ARG,"FW,MF",FW,21,16.7,ponta_dribllador
5743,Francis Mac Allister,Instituto,ARG,MF,MF,29,13.9,volante_defensivo
5744,Imanol Machuca,Vélez Sarsfield,MAS,"FW,MF",FW,25,4.7,segundo_atacante
5745,Ignacio Maestro Puch,Independiente,ARG,"FW,MF",FW,21,1.6,segundo_atacante
5746,Lisandro Magallán,Vélez Sarsfield,ARG,DF,DF,31,2.0,zagueiro_classico
5747,Pablo Magnín,Sarmiento,ARG,FW,FW,35,6.2,centroavante_goleador
5748,Guido Mainero,Platense,ARG,"FW,MF",FW,30,15.7,ponta_dribllador
5749,Víctor Malcorra,Rosario Central,ARG,MF,MF,37,12.8,meia_criativo
5750,Alexis Maldonado,Banfield,ARG,DF,DF,27,13.5,zagueiro_classico
5751,Facundo Mallo,Rosario Central,URU,DF,DF,30,9.1,zagueiro_classico
5752,Emanuel Mammana,Vélez Sarsfield,ARG,DF,DF,29,7.5,zagueiro_classico
5753,Ivo Mammini,Gimnasia–LP,ARG,"FW,MF",FW,22,2.2,centroavante_goleador
5754,Leandro Mamut,Gimnasia–LP,ARG,"MF,FW",MF,21,2.5,volante_defensivo
5755,Federico Mancuello,Independiente,ARG,"MF,FW",MF,36,3.0,meia_criativo
5756,Facundo Mansilla,Cen. Córdoba–SdE,ARG,DF,DF,26,3.0,zagueiro_classico
5757,Matías Mansilla,Atlé Tucumán,ARG,GK,GK,29,1.0,goleiro_reserva
5758,Matías Mansilla,Estudiantes–LP,ARG,GK,GK,29,16.0,goleiro_titular
5759,Juan Manuel Elordi,Rosario Central,ARG,DF,DF,30,1.6,zagueiro_classico
5760,Juan Manuel García,Newell's OB,ARG,"FW,MF",FW,32,4.9,centroavante_goleador
5761,Juan Manuel Insaurralde,Sarmiento,ARG,DF,DF,40,15.0,zagueiro_classico
5762,Alexis Manyoma,Estudiantes–LP,COL,"MF,FW",MF,22,4.2,volante_defensivo
5763,Rafael Marcelo Delgado,Defensa y Just,ARG,DF,DF,35,5.3,zagueiro_classico
5764,Agustín Marchesín,Boca Juniors,ARG,GK,GK,37,16.0,goleiro_titular
5765,Leonardo Marchi,Cen. Córdoba–SdE,ARG,"DF,MF",DF,28,4.7,lateral_ofensivo
5766,Tomás Marchiori,Vélez Sarsfield,ARG,GK,GK,30,17.0,goleiro_titular
5767,Sasha Marcich,Lanús,ARG,DF,DF,27,17.2,lateral_ofensivo
5768,Iván Marcone,Independiente,ARG,MF,MF,35,14.1,volante_defensivo
5769,Gonzalo Maroni,Newell's OB,ARG,"MF,FW",MF,26,10.9,box_to_box
5770,Rodrigo Márquez,Platense,ARG,"FW,MF",FW,23,0.3,centroavante_goleador
5771,Agustín Martegani,Boca Juniors,ARG,MF,MF,25,0.6,volante_defensivo
5772,Enzo Martín Roldán,Platense,ARG,MF,MF,24,1.0,volante_defensivo
5773,Adrián Martínez,Racing Club,ARG,FW,FW,33,11.3,centroavante_goleador
5774,Brian Martínez,Tigre,ARG,MF,MF,25,0.3,volante_defensivo
5775,Damián Martínez,Atlé Tucumán,ARG,DF,DF,35,12.6,lateral_ofensivo
5776,Fernando Martínez,Cen. Córdoba–SdE,ARG,"DF,MF",DF,24,4.4,zagueiro_classico
5777,Luca Martínez,Rosario Central,MEX,FW,FW,24,0.1,centroavante_goleador
5778,Luca Martínez,Godoy Cruz,MEX,FW,FW,24,9.1,centroavante_goleador
5779,Mauricio Martínez,Unión,ARG,"MF,DF",MF,32,11.4,volante_defensivo
5780,Lucas Martínez Quarta,River Plate,ARG,DF,DF,29,12.7,zagueiro_classico
5781,Ronaldo Martínez,Platense,PAR,"FW,MF",FW,29,8.9,centroavante_goleador
5782,Rubén Martínez,Independiente,ARG,DF,DF,21,0.1,zagueiro_classico
5783,Ángelo Martino,Newell's OB,ARG,"DF,MF",DF,27,6.6,zagueiro_classico
5784,Gastón Martirena,Racing Club,URU,"DF,MF",DF,25,11.7,lateral_ofensivo
5785,Franco Mastantuono,River Plate,ARG,"FW,MF",FW,17,8.3,ponta_dribllador
5786,Diego Mastrángelo,Gimnasia–LP,ARG,MF,MF,22,0.7,volante_defensivo
5787,Facundo Mater,Barracas Central,SYR,"DF,MF",DF,26,11.3,zagueiro_classico
5788,Guillermo Matías Fernández,Godoy Cruz,ARG,MF,MF,33,1.3,volante_defensivo
5789,Diego Matías Rodríguez,Arg Juniors,ARG,GK,GK,36,17.0,goleiro_titular
5790,Jerónimo Mattar,Newell's OB,ARG,FW,FW,16,0.0,centroavante_goleador
5791,Julián Mavilla,Belgrano,ARG,MF,MF,25,0.8,volante_defensivo
5792,Augusto Max,Gimnasia–LP,ARG,"FW,MF",FW,32,0.6,centroavante_goleador
5793,Walter Mazzantti,Huracán,ARG,FW,FW,28,12.2,ponta_dribllador
5794,Walter Mazzantti,Independiente,ARG,FW,FW,28,0.9,centroavante_goleador
5795,Agustín Medina,Lanús,ARG,MF,MF,18,7.7,volante_defensivo
5796,Cristian Medina,Estudiantes–LP,ARG,"MF,FW",MF,23,7.7,volante_defensivo
5797,Joel Medina,Independiente,ARG,MF,MF,18,1.0,volante_defensivo
5798,Sebastián Medina,Tigre,ARG,"MF,FW",MF,25,8.2,volante_defensivo
5799,Juan Meli,Godoy Cruz,ARG,DF,DF,24,12.3,zagueiro_classico
5800,Matías Melluso,Gimnasia–LP,ARG,"DF,MF",DF,27,1.2,zagueiro_classico
5801,Armando Méndez,Lanús,URU,DF,DF,29,6.1,zagueiro_classico
5802,Mateo Mendía,Boca Juniors,ARG,DF,DF,21,1.0,zagueiro_classico
5803,Mateo Mendoza,Godoy Cruz,ARG,DF,DF,20,16.0,zagueiro_classico
5804,Lucas Menossi,Belgrano,ARG,MF,MF,33,10.0,volante_defensivo
5805,Miguel Merentiel,Boca Juniors,URU,FW,FW,29,9.2,centroavante_goleador
5806,Nicolás Meriano,Belgrano,ARG,DF,DF,24,5.1,zagueiro_classico
5807,Bautista Merlini,Gimnasia–LP,ARG,"MF,FW",MF,30,5.2,meia_criativo
5808,Jeremias Merlo,Gimnasia–LP,ARG,FW,FW,19,1.8,centroavante_goleador
5809,Eric Meza,Estudiantes–LP,ARG,DF,DF,26,15.3,lateral_ofensivo
5810,Juan Meza,River Plate,ARG,MF,MF,17,0.9,meia_criativo
5811,Maximiliano Meza,River Plate,ARG,"MF,FW",MF,32,7.8,box_to_box
5812,Sebastián Meza,Huracán,ARG,GK,GK,25,1.0,goleiro_reserva
5813,Luis Miguel Rodríguez,Atlé Tucumán,ARG,"MF,FW",MF,40,3.5,meia_criativo
5814,Matko Miljevic,Huracán,USA,"MF,FW",MF,24,12.3,box_to_box
5815,Lautaro Millán,Independiente,ARG,"FW,MF",FW,19,8.2,segundo_atacante
5816,Dardo Miloc,Barracas Central,ARG,MF,MF,34,15.3,volante_defensivo
5817,Franco Minerva,Platense,ARG,"MF,FW",MF,19,1.4,volante_defensivo
5818,Facundo Miño,Deportivo Riestra,ARG,DF,DF,25,8.5,zagueiro_classico
5819,Ignacio Miramon,Boca Juniors,ARG,"MF,FW",MF,22,1.1,volante_defensivo
5820,Leonel Miranda,Banfield,ARG,MF,MF,31,1.3,volante_defensivo
5821,Matías Miranda,Defensa y Just,ARG,FW,FW,25,3.1,centroavante_goleador
5822,Juan Miritello,Defensa y Just,ARG,FW,FW,26,6.1,centroavante_goleador
5823,Agustín Molina,Sarmiento,ARG,FW,FW,19,0.4,centroavante_goleador
5824,Alejandro Molina,San Martín de San Juan,ARG,DF,DF,27,11.9,zagueiro_classico
5825,Tomás Molina,Arg Juniors,ARG,FW,FW,30,13.9,centroavante_goleador
5826,Manuel Mónaco,Sarmiento,ARG,MF,MF,23,0.1,volante_defensivo
5827,Pablo Monje,Deportivo Riestra,ARG,MF,MF,28,7.2,volante_defensivo
5828,Ezequiel Montagna,San Martín de San Juan,ARG,"MF,FW",MF,31,1.9,volante_defensivo
5829,Alejo Montero,Newell's OB,ARG,DF,DF,27,12.1,zagueiro_classico
5830,Gonzalo Montiel,River Plate,ARG,DF,DF,28,12.6,lateral_ofensivo
5831,Santiago Montiel,Independiente,ARG,FW,FW,24,6.8,ponta_dribllador
5832,Álvaro Montoro,Vélez Sarsfield,ARG,"FW,MF",FW,18,7.7,ponta_dribllador
5833,Iván Morales Bravo,Sarmiento,CHI,FW,FW,25,11.9,ponta_dribllador
5834,Gonzalo Morales,Barracas Central,ARG,"FW,MF",FW,22,6.5,segundo_atacante
5835,Lautaro Morales,Lanús,ARG,GK,GK,25,1.0,goleiro_reserva
5836,Leonardo Morales,Belgrano,ARG,DF,DF,34,1.0,zagueiro_classico
5837,Leonardo Morales,Gimnasia–LP,ARG,DF,DF,34,15.8,zagueiro_construtor
5838,Santiago Morales,Sarmiento,ARG,DF,DF,23,6.5,zagueiro_classico
5839,Juan Morán,Godoy Cruz,ARG,DF,DF,19,5.0,zagueiro_classico
5840,Junior Moreno,Gimnasia–LP,VEN,MF,MF,32,1.1,volante_defensivo
5841,Marcelino Moreno,Lanús,ARG,MF,MF,31,16.9,box_to_box
5842,Valentín Moreno,Tigre,ARG,DF,DF,22,1.0,zagueiro_classico
5843,Stéfano Moreyra,Instituto,ARG,MF,MF,23,6.1,volante_defensivo
5844,Leonel Mosevich,Instituto,ARG,MF,MF,28,0.0,volante_defensivo
5845,Joaquín Mosqueira,Talleres,ARG,MF,MF,20,5.3,volante_defensivo
5846,Jherson Mosquera,Newell's OB,COL,DF,DF,25,1.0,zagueiro_classico
5847,Gonzalo Mottes,Aldosivi,ARG,DF,DF,27,16.0,zagueiro_classico
5848,Santiago Moyano,Cen. Córdoba–SdE,ARG,"DF,MF",DF,27,9.3,lateral_ofensivo
5849,Iker Muniain,San Lorenzo,ESP,MF,MF,32,5.7,meia_criativo
5850,Ezequiel Muñoz,Lanús,ARG,DF,DF,34,8.2,zagueiro_classico
5851,Facundo Mura,Racing Club,ARG,DF,DF,26,5.6,zagueiro_classico
5852,Yaison Murillo,Deportivo Riestra,COL,MF,MF,31,0.1,volante_defensivo
5853,Fernando Muslera,Estudiantes–LP,URU,GK,GK,39,1.0,goleiro_reserva
5854,Juan Nardoni,Racing Club,ARG,MF,MF,23,12.1,volante_defensivo
5855,Tomás Nasif,Banfield,ARG,FW,FW,21,6.1,centroavante_goleador
5856,Federico Navarro,Rosario Central,ARG,MF,MF,25,13.2,volante_defensivo
5857,Miguel Navarro,Talleres,VEN,DF,DF,26,11.4,lateral_ofensivo
5858,Keylor Navas,Newell's OB,CRC,GK,GK,38,14.0,goleiro_reserva
5859,Ignacio Neira,Tigre,URU,MF,MF,27,0.1,volante_defensivo
5860,Gabriel Neves,Estudiantes–LP,URU,MF,MF,27,11.5,box_to_box
5861,Franco Nicola,Atlé Tucumán,URU,MF,MF,23,8.0,meia_criativo
5862,Roberto Nicolás Fernández,Godoy Cruz,URU,"MF,DF",MF,27,13.9,volante_defensivo
5863,Gonzalo Nicolás Martínez,River Plate,ARG,"MF,FW",MF,32,3.2,meia_criativo
5864,Aaron Nicolás Molinas,Defensa y Just,ARG,"MF,FW",MF,24,11.1,box_to_box
5865,Santiago Núñez,Estudiantes–LP,ARG,DF,DF,25,13.1,zagueiro_classico
5866,Tomás O'Connor,Rosario Central,ARG,MF,MF,21,3.1,volante_defensivo
5867,Agustín Obando,Banfield,ARG,"MF,FW",MF,25,1.0,volante_defensivo
5868,Gabriel Obredor,Deportivo Riestra,ARG,"MF,FW",MF,28,1.6,meia_criativo
5869,Pedro Ojeda,Huracán,ARG,MF,MF,27,4.5,meia_criativo
5870,Gino Olguín,San Martín de San Juan,ARG,MF,MF,25,1.8,volante_defensivo
5871,Nicolás Omar Goitea,Huracán,ARG,DF,DF,28,1.3,zagueiro_classico
5872,Óctavio Ontivero,Lanús,ARG,DF,DF,19,0.8,zagueiro_classico
5873,Christian Ordoñez,Vélez Sarsfield,ARG,MF,MF,20,12.6,volante_defensivo
5874,Matías Orihuela,Atlé Tucumán,ARG,DF,DF,33,5.4,zagueiro_classico
5875,Renzo Orihuela,Sarmiento,URU,DF,DF,24,11.6,zagueiro_classico
5876,Nicolás Oróz,Arg Juniors,ARG,MF,MF,31,13.8,box_to_box
5877,Franco Orozco,Lanús,ARG,FW,FW,23,2.3,segundo_atacante
5878,Nicolás Orsini,Platense,ARG,FW,FW,30,3.8,segundo_atacante
5879,Martín Ortega,Tigre,ARG,DF,DF,25,10.8,lateral_ofensivo
5880,Thomas Ortega,Ind. Rivadavia,ARG,"MF,DF",MF,24,4.9,volante_defensivo
5881,Diego Ortegoza,Talleres,CHI,MF,MF,28,9.7,box_to_box
5882,Kevin Ortíz,Atlé Tucumán,ARG,MF,MF,24,1.1,volante_defensivo
5883,Kevin Ortíz,Rosario Central,ARG,MF,MF,24,0.8,meia_criativo
5884,Marcelo Ortiz,Atlé Tucumán,ARG,DF,DF,31,3.6,zagueiro_classico
5885,Sergio Ortíz,Deportivo Riestra,ARG,MF,MF,24,0.1,volante_defensivo
5886,Alejo Osella,Ind. Rivadavia,ARG,DF,DF,24,4.9,zagueiro_classico
5887,Abiel Osorio,Defensa y Just,ARG,FW,FW,23,10.2,centroavante_goleador
5888,Tobías Ostchega,Belgrano,ARG,DF,DF,26,7.3,lateral_ofensivo
5889,Alfio Oviedo,Tigre,PAR,FW,FW,29,2.5,centroavante_goleador
5890,Brandon Oviedo,Banfield,ARG,DF,DF,20,2.0,zagueiro_classico
5891,Tobías Palacio,Arg Juniors,ARG,DF,DF,18,1.3,zagueiro_classico
5892,Carlos Palacios,Boca Juniors,CHI,MF,MF,25,12.2,meia_criativo
5893,Julián Palacios,Unión,ARG,MF,MF,26,7.7,box_to_box
5894,Sebastián Palacios,Talleres,ARG,FW,FW,33,4.8,segundo_atacante
5895,Tiago Palacios,Estudiantes–LP,URU,"FW,MF",FW,24,13.8,ponta_dribllador
5896,Agustín Palavecino,Aldosivi,ARG,"FW,MF",FW,22,7.3,centroavante_goleador
5897,Nicolás Palavecino,Defensa y Just,ARG,"MF,FW",MF,22,1.2,volante_defensivo
5898,Manuel Panaro Miramon,Gimnasia–LP,ARG,FW,FW,23,6.7,ponta_dribllador
5899,Federico Paradela,Sarmiento,ARG,MF,MF,26,3.7,volante_defensivo
5900,Franco Paredes,Independiente,ARG,DF,DF,26,2.1,zagueiro_classico
5901,Gabriel Paredes,Aldosivi,ARG,DF,DF,21,0.1,zagueiro_classico
5902,Leandro Paredes,Boca Juniors,ARG,MF,MF,31,0.3,meia_criativo
5903,Kevin Parzajuk,Godoy Cruz,PAR,FW,FW,22,6.3,segundo_atacante
5904,Luciano Pascual,Godoy Cruz,ARG,"FW,MF",FW,21,2.3,centroavante_goleador
5905,Lucas Passerini,Belgrano,ARG,"FW,MF",FW,31,6.9,centroavante_goleador
5906,Cristian Paz,Deportivo Riestra,ARG,DF,DF,30,17.0,zagueiro_classico
5907,Nehuén Paz,Tigre,ARG,DF,DF,32,16.0,zagueiro_classico
5908,Nehuén Paz,Huracán,ARG,DF,DF,32,1.0,zagueiro_classico
5909,Nicolás Paz,Unión,ARG,DF,DF,22,4.1,zagueiro_classico
5910,Mauro Peinipil,Ind. Rivadavia,ARG,DF,DF,26,7.3,zagueiro_classico
5911,Nicolás Pelaitay,San Martín de San Juan,ARG,MF,MF,32,9.2,volante_defensivo
5912,Matías Pellegrini,Vélez Sarsfield,ARG,"FW,MF",FW,25,4.7,centroavante_goleador
5913,Marco Pellegrino,Huracán,ARG,DF,DF,23,14.2,zagueiro_classico
5914,Marco Pellegrino,Boca Juniors,ARG,DF,DF,23,2.0,zagueiro_classico
5915,Mateo Pellegrino,Vélez Sarsfield,ARG,FW,FW,24,0.4,centroavante_goleador
5916,Felipe Peña,Lanús,ARG,MF,MF,24,4.3,volante_defensivo
5917,Jaime Peralta,San Lorenzo,COL,"FW,MF",FW,20,1.1,centroavante_goleador
5918,Matías Perelló,Cen. Córdoba–SdE,ARG,"FW,MF",FW,23,8.2,segundo_atacante
5919,Elías Pereyra,Instituto,ARG,DF,DF,26,8.1,zagueiro_classico
5920,Fabio Pereyra,Huracán,ARG,DF,DF,35,16.3,zagueiro_classico
5921,César Pérez,Defensa y Just,CHI,MF,MF,22,10.6,box_to_box
5922,Damián Pérez,Defensa y Just,ARG,DF,DF,36,2.5,zagueiro_classico
5923,Enzo Pérez,River Plate,ARG,MF,MF,39,13.0,volante_defensivo
5924,Fabricio Pérez,Estudiantes–LP,ARG,"MF,FW",MF,19,0.7,volante_defensivo
5925,Gonzalo Pérez,Lanús,URU,DF,DF,24,7.5,zagueiro_classico
5926,Juan Pérez,Godoy Cruz,COL,"MF,FW",MF,20,2.4,volante_defensivo
5927,Leonel Pérez,Huracán,ARG,MF,MF,20,14.6,volante_defensivo
5928,Edwuin Pernía,San Martín de San Juan,VEN,"FW,MF",FW,30,1.9,centroavante_goleador
5929,Patricio Pernicone,Vélez Sarsfield,ARG,DF,DF,24,2.5,zagueiro_classico
5930,Tiziano Perrotta,Banfield,ARG,FW,FW,18,0.8,centroavante_goleador
5931,Francisco Perruzzi,San Lorenzo,ARG,MF,MF,23,0.1,volante_defensivo
5932,Ignacio Perruzzi,San Lorenzo,ARG,MF,MF,20,3.0,volante_defensivo
5933,Franco Petroli,Godoy Cruz,ARG,GK,GK,27,18.0,goleiro_joia
5934,Germán Pezzella,River Plate,ARG,DF,DF,34,12.2,zagueiro_classico
5935,Leonel Picco,Platense,ARG,MF,MF,25,16.3,volante_defensivo
5936,Alejandro Piedrahita,Gimnasia–LP,COL,"FW,MF",FW,22,6.6,ponta_dribllador
5937,Juan Pignani,Platense,ARG,DF,DF,24,1.0,zagueiro_classico
5938,Iván Pillud,Cen. Córdoba–SdE,ARG,DF,DF,39,5.0,zagueiro_classico
5939,Gonzalo Piñeiro,Tigre,ARG,MF,MF,24,0.8,volante_defensivo
5940,Lisandro Piñero,Banfield,ARG,"MF,FW",MF,18,0.9,volante_defensivo
5941,Martín Pino,Godoy Cruz,ARG,FW,FW,27,0.6,segundo_atacante
5942,Juan Pintado,Gimnasia–LP,URU,DF,DF,30,16.2,lateral_ofensivo
