rk,player,squad,status,page_title,description,image_url,file
4708,Earl Edwards Jr.,SJ Earthquakes,ok,Earl Edwards Jr.,American soccer player (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/CINvOCB_2017-05-13_-_Earl_Edwards_Jr_%2833814834584%29_%28cropped%29.jpg/500px-CINvOCB_2017-05-13_-_Earl_Edwards_Jr_%2833814834584%29_%28cropped%29.jpg,
4709,Matthew Edwards,Atlanta Utd,no_photo,Matthew Edwards,Topics referred to by the same term,,
4710,Michael Edwards,Colorado Rapids,no_photo,Michael Edwards (football executive),English association football director,,
4711,Raheem Edwards,NY Red Bulls,no_photo,"Raheem Edwards (footballer, born 2002)",Jamaican footballer,,
4712,Noah Eile,NY Red Bulls,ok,Noah Eile,Swedish footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Noah_Eile_Red_Bull_Atlanta_5.31.25-38_%28cropped%29.jpg/500px-Noah_Eile_Red_Bull_Atlanta_5.31.25-38_%28cropped%29.jpg,
4713,Jack Elliott,Chicago Fire,ok,Jack Elliott (footballer),English footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Jack_Elliott_Philadelphia_Chicago_10.26.25-027.jpg/500px-Jack_Elliott_Philadelphia_Chicago_10.26.25-027.jpg,
4714,Justin Ellis,Orlando City,ok,Justin Ellis,American football player (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Justin_Ellis_2015.JPG/500px-Justin_Ellis_2015.JPG,
4715,Rayan Elloumi,Vancouver W'caps,ok,Rayan Elloumi,Tunisian football player,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Rayan_Elloumi%2C_Vancouver_Whitecaps_FC_v_Sporting_Kansas_City_2026-04-17_%28cropped%29.jpg/500px-Rayan_Elloumi%2C_Vancouver_Whitecaps_FC_v_Sporting_Kansas_City_2026-04-17_%28cropped%29.jpg,
4716,Emeka Eneli,Real Salt Lake,ok,Emeka Eneli,American soccer player (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Dynamo_vs_Real_Salt_Lake_%28Mar_2025%29_12_%28cropped%29.jpg/500px-Dynamo_vs_Real_Salt_Lake_%28Mar_2025%29_12_%28cropped%29.jpg,
4717,Lukas Engel,FC Cincinnati,no_photo,Lukas Engel,Danish footballer (born 1998),,
4718,Lawrence Ennali,Houston Dynamo,ok,Lawrence Ennali,German footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Houston_Dynamo_training_2025%2C_036_%28cropped%29.jpg/500px-Houston_Dynamo_training_2025%2C_036_%28cropped%29.jpg,
4719,Boris Enow,D.C. United,ok,Boris Enow,Cameroonian footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Boris_Enow_and_Eden_Kartsev.jpg/500px-Boris_Enow_and_Eden_Kartsev.jpg,
4720,Ramiro Enrique,Orlando City,ok,Ramiro Enrique,Argentine footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/6/6d/Ramiro_Enrique_02-24-2024.png,
4721,Franco Escobar,Houston Dynamo,ok,Franco Escobar,Argentine footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Dynamo_vs_Real_Salt_Lake_%28Mar_2025%29_17_%28cropped%29.jpg/500px-Dynamo_vs_Real_Salt_Lake_%28Mar_2025%29_17_%28cropped%29.jpg,
4722,Olger Escobar,CF Montréal,ok,Olger Escobar,Footballer (born 2006),https://upload.wikimedia.org/wikipedia/commons/9/9b/Olger_Escobar_%28cropped%29.jpg,
4723,Cristian Espinoza,SJ Earthquakes,no_photo,Cristian Espinoza,Argentine footballer (born 1995),,
4724,Derrick Etienne,Toronto FC,no_photo,Derrick Etienne,Topics referred to by the same term,,
4725,Evander,FC Cincinnati,ok,Evander (footballer),Brazilian footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Evander_NYCFC_v_Cincinnati_22_Apr_26-14_%28cropped%29.jpg/500px-Evander_NYCFC_v_Cincinnati_22_Apr_26-14_%28cropped%29.jpg,
4726,Diego Fagúndez,LA Galaxy,ok,Diego Fagúndez,Uruguayan footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/c/c3/Diego_Fagundez.jpg,
4727,Maximiliano Falcón,Inter Miami,ok,Maximiliano Falcón,Uruguayan footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Maximiliano_Falc%C3%B3n_NE_Revolution_Inter_Miami_7.9.25-050_%28cropped%29.jpg/500px-Maximiliano_Falc%C3%B3n_NE_Revolution_Inter_Miami_7.9.25-050_%28cropped%29.jpg,
4728,Marco Farfan,FC Dallas,no_photo,Marco Farfan,American soccer player (born 1998),,
4729,Logan Farrington,FC Dallas,ok,Logan Farrington,American soccer player (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Logan_Farrington_NY_Red_Bulls_v_FC_Dallas_2_May_2026-13_%28cropped%29.jpg/500px-Logan_Farrington_NY_Red_Bulls_v_FC_Dallas_2_May_2026-13_%28cropped%29.jpg,
4730,Mohamed Farsi,Columbus Crew,ok,Mohamed Farsi,Canadian-Algerian footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mohamed_Farsi_NYCFC_v_Columbus_10_May_2026-35_%28cropped%29.jpg/500px-Mohamed_Farsi_NYCFC_v_Columbus_10_May_2026-35_%28cropped%29.jpg,
4731,Ilay Feingold,NE Revolution,ok,Ilay Feingold,Israeli footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Ilay_Feingold_Revolution_Nashville_6.25.25-069.jpg/500px-Ilay_Feingold_Revolution_Nashville_6.25.25-069.jpg,
4732,Joaquín Fernández,Sporting KC,ok,"Joaquín Fernández (footballer, born 1996)",Spanish footballer,https://upload.wikimedia.org/wikipedia/commons/e/ed/Real_Valladolid-Valencia_CF%2C_2019-05-18_%2846%29_%28cropped%29.jpg,
4733,Julián Fernández,NYCFC,no_photo,Julián Fernández,Topics referred to by the same term,,
4734,Nick Fernandez,SJ Earthquakes,ok,Manny Fernandez (American football),American football player (1946–2026),https://upload.wikimedia.org/wikipedia/commons/5/56/Manny_Fernandez_1967.jpeg,
4735,Omir Fernandez,Colorado Rapids,no_photo,Omir Fernandez,American soccer player,,
4736,Omir Fernandez,Portland Timbers,no_photo,Omir Fernandez,American soccer player,,
4737,Jesús Ferreira,Seattle Sounders,ok,Jesús Ferreira,Soccer player (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Jes%C3%BAs_Ferreira_NYCFC.Seattle.18.Oct.2025-098_%28cropped%29.jpg/500px-Jes%C3%BAs_Ferreira_NYCFC.Seattle.18.Oct.2025-098_%28cropped%29.jpg,
4738,Kristian Fletcher,D.C. United,no_photo,Kristian Fletcher,American soccer player (born 2005),,
4739,Nicolas Fleuriau,Vancouver W'caps,no_photo,Nicolas Fleuriau Chateau,Canadian soccer player,,
4740,Deybi Flores,Toronto FC,ok,Deiby Flores,Honduran footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Deybi_Flores_and_ball.jpg/500px-Deybi_Flores_and_ball.jpg,
4741,Gilberto Flores,FC Cincinnati,ok,"Gilberto Flores (footballer, born 2003)",Paraguayan footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Gilberto_Flores_NYCFC_v_Cincinnati_22_Apr_26-53_%28cropped%29.jpg/500px-Gilberto_Flores_NYCFC_v_Cincinnati_22_Apr_26-53_%28cropped%29.jpg,
4742,Max Floriani,SJ Earthquakes,no_photo,Max Floriani,American soccer player,,
4743,CJ Fodrey,Austin,no_photo,CJ Fodrey,American soccer player (born 2004),,
4744,Mamadou Fofana,NE Revolution,ok,"Mamadou Fofana (footballer, born 1998)",Malian footballer,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Mamadou_Fofana_Revolution_Nashville_6.25.25-207.jpg/500px-Mamadou_Fofana_Revolution_Nashville_6.25.25-207.jpg,
4745,Emil Forsberg,NY Red Bulls,ok,Emil Forsberg,Swedish footballer (born 1991),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Emil_Forsberg_Red_Bulls_Revolution-27_%28cropped%29.jpg/500px-Emil_Forsberg_Red_Bulls_Revolution-27_%28cropped%29.jpg,
4746,Ajani Fortune,Atlanta Utd,ok,Ajani Fortune,Trinidadian footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ajani_Fortune_Red_Bull_Atlanta_5.31.25-067_%28cropped%29.jpg/500px-Ajani_Fortune_Red_Bull_Atlanta_5.31.25-067_%28cropped%29.jpg,
4747,Jimer Fory,Portland Timbers,no_photo,Jimer Fory,Colombian footballer (born 2002),,
4748,Kobe Franklin,Toronto FC,no_photo,Kobe Franklin,Canadian soccer player,,
4749,Ian Fray,Inter Miami,ok,Ian Fray,Jamaican footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Ian_Fray_NYCFC_Miami_24_Sep_2025-023_%28cropped%29.jpg/500px-Ian_Fray_NYCFC_Miami_24_Sep_2025-023_%28cropped%29.jpg,
4750,Wayne Frederick,Colorado Rapids,ok,Wayne Frederick (footballer),Trinidadian footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Wayne_Frederick_NYCFC_v_Colorado_Mar_14_2026-33_%28cropped%29.jpg/500px-Wayne_Frederick_NYCFC_v_Colorado_Mar_14_2026-33_%28cropped%29.jpg,
4751,Alex Freeman,Orlando City,ok,Alex Freeman,American soccer player (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Alex_Freeman_USMNT_v_Belgium_Mar_28_2026-59_%28cropped%29.jpg/500px-Alex_Freeman_USMNT_v_Belgium_Mar_28_2026-59_%28cropped%29.jpg,
4752,Matt Freese,NYCFC,ok,Matt Freese,American soccer player (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Matt_Freese_NYCFC_v_Cincinnati_22_Apr_26-40_%28cropped%29.jpg/500px-Matt_Freese_NYCFC_v_Cincinnati_22_Apr_26-40_%28cropped%29.jpg,
4753,Stefan Frei,Seattle Sounders,ok,Stefan Frei,Swiss footballer (born 1986),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Stefen_Frei_NYCFC.Seattle.18.Oct.2025-020_%28cropped%29.jpg/500px-Stefen_Frei_NYCFC.Seattle.18.Oct.2025-020_%28cropped%29.jpg,
4754,Julian Gaines,Nashville SC,ok,Julian Gaines,American soccer player (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Julian_Gaines_Revolution_Nashville_6.25.25-044_%28cropped%29.jpg/500px-Julian_Gaines_Revolution_Nashville_6.25.25-044_%28cropped%29.jpg,
4755,Jeffrey Gal,Chicago Fire,ok,Jeffrey Gal,American soccer player (born 1993),https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Jeffrey_Gal_Philadelphia_Chicago_10.26.25-011_%28cropped%29.jpg/500px-Jeffrey_Gal_Philadelphia_Chicago_10.26.25-011_%28cropped%29.jpg,
4756,Jon Gallagher,Austin,ok,Jon Gallagher,Irish footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Jon_Gallagher_%2853210514812%29_%28cropped%29.jpg/500px-Jon_Gallagher_%2853210514812%29_%28cropped%29.jpg,
4757,Pedro Gallese,Orlando City,ok,Pedro Gallese,Peruvian footballer (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Palestino_-_Alianza_Lima_20190204_01.jpg/500px-Palestino_-_Alianza_Lima_20190204_01.jpg,
4758,Ignatius Ganago,NE Revolution,ok,Ignatius Ganago,Cameroonian footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Entra%C3%AEnement_du_RC_Lens_-_15_juillet_2020_22.jpg/500px-Entra%C3%AEnement_du_RC_Lens_-_15_juillet_2020_22.jpg,
4759,Carlos Garcés,LA Galaxy,ok,Carlos Garcés,Ecuadorian footballer (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/RUEDA_DE_PRENSA_-_SELECCION_ECUADOR_%2836828782474%29_%28cropped%29.jpg/500px-RUEDA_DE_PRENSA_-_SELECCION_ECUADOR_%2836828782474%29_%28cropped%29.jpg,
4760,Manu García,Sporting KC,ok,"Manu García (footballer, born 1998)",Spanish footballer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/%D0%9E%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8B%D0%B5_%D1%82%D1%80%D0%B5%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B8_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_%D0%B8_%C2%AB%D0%9C%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80_%D0%A1%D0%B8%D1%82%D0%B8%C2%BB._23_%D1%84%D0%B5%D0%B2%D1%80%D0%B0%D0%BB%D1%8F_2016_%D0%B3%D0%BE%D0%B4%D0%B0_%E2%80%94_668953.jpg/500px-%D0%9E%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8B%D0%B5_%D1%82%D1%80%D0%B5%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B8_%C2%AB%D0%94%D0%B8%D0%BD%D0%B0%D0%BC%D0%BE%C2%BB_%D0%B8_%C2%AB%D0%9C%D0%B0%D0%BD%D1%87%D0%B5%D1%81%D1%82%D0%B5%D1%80_%D0%A1%D0%B8%D1%82%D0%B8%C2%BB._23_%D1%84%D0%B5%D0%B2%D1%80%D0%B0%D0%BB%D1%8F_2016_%D0%B3%D0%BE%D0%B4%D0%B0_%E2%80%94_668953.jpg,
4761,Ryan Gauld,Vancouver W'caps,no_photo,Ryan Gauld,Scottish footballer,,
4762,Dániel Gazdag,Philadelphia Union,ok,Dániel Gazdag,Hungarian footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Daniel_Gazdag_NYCFC_v_Columbus_10_May_2026-24.jpg/500px-Daniel_Gazdag_NYCFC_v_Columbus_10_May_2026-24.jpg,
4763,Dániel Gazdag,Columbus Crew,ok,Dániel Gazdag,Hungarian footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Daniel_Gazdag_NYCFC_v_Columbus_10_May_2026-24.jpg/500px-Daniel_Gazdag_NYCFC_v_Columbus_10_May_2026-24.jpg,
4764,Owen Géne,Minnesota Utd,no_photo,Owen Gene,French footballer (born 2003),,
4765,Joran Gerbet,Orlando City,ok,Joran Gerbet,French footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/a/a5/Inter_Miami_CF_0-3_Orlando_City_SC_%2818_May_2025%29_33_%28cropped%29.jpg,
4766,Carles Gil,NE Revolution,ok,Carles Gil,Spanish footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Carles_Gil_Revolution_Nashville_6.25.25-073_%28cropped%29.jpg/500px-Carles_Gil_Revolution_Nashville_6.25.25-073_%28cropped%29.jpg,
4767,Blake Gillingham,Houston Dynamo,no_photo,Tony Blake,Topics referred to by the same term,,
4768,Jake Girdwood-Reich,St. Louis,ok,Jake Girdwood-Reich,Australian soccer player (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Jake240423.jpg/500px-Jake240423.jpg,
4769,Olivier Giroud,LAFC,ok,Olivier Giroud,French footballer (born 1986),https://upload.wikimedia.org/wikipedia/commons/9/96/Olivier_Giroud_December_2024.png,
4770,Dennis Gjengaar,NY Red Bulls,ok,Dennis Gjengaar,Norwegian footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Dennis_Gjengaar_Red_Bull_Atlanta_5.31.25-18_%28cropped%29.jpg/500px-Dennis_Gjengaar_Red_Bull_Atlanta_5.31.25-18_%28cropped%29.jpg,
4771,Justen Glad,Real Salt Lake,ok,Justen Glad,American soccer player (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/MLS_FC_Dallas_at_Real_Salt_Lake_%2851427451952%29_%28cropped%29.jpg/500px-MLS_FC_Dallas_at_Real_Salt_Lake_%2851427451952%29_%28cropped%29.jpg,
4772,Omari Glasgow,Chicago Fire,no_photo,Omari Glasgow,Guyanese footballer (born 2003),,
4773,Ian Glavinovich,Philadelphia Union,no_photo,Ian Glavinovich,Argentine footballer (born 2001),,
4774,Jakob Glesnes,Philadelphia Union,ok,Jakob Glesnes,Norwegian footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Jakob_Glesnes_Philadelphia_Union_New_York_City_FC_Nov_23_2025-037_%28cropped%29.jpg/500px-Jakob_Glesnes_Philadelphia_Union_New_York_City_FC_Nov_23_2025-037_%28cropped%29.jpg,
4775,Aníbal Godoy,San Diego FC,ok,Aníbal Godoy,Panamanian football player (born 1990),https://upload.wikimedia.org/wikipedia/commons/5/51/ENG-PAN_%2815%29_%28cropped%29.jpg,
4776,Yeimar Gómez Andrade,Seattle Sounders,ok,Yeimar Gómez,Colombian footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/f/fd/2023_Leagues_Cup_-_Seattle_vs._Monterrey_-_combined_starting_lineups_%28cropped%29.jpg,
4777,Nicksoen Gomis,Toronto FC,no_photo,Nicksoen Gomis,French footballer (born 2002),,
4778,Diogo Gonçalves,Real Salt Lake,ok,Diogo Gonçalves,Portuguese footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Diogo_Gon%C3%A7alves_%2804.08.2021%29.jpg/500px-Diogo_Gon%C3%A7alves_%2804.08.2021%29.jpg,
4779,Omar Gonzalez,Chicago Fire,ok,Omar Gonzalez,American soccer player (born 1988),https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Omar_Gonz%C3%A1lez_Philadelphia_Chicago_10.26.25-014_%28cropped%29.jpg/500px-Omar_Gonz%C3%A1lez_Philadelphia_Chicago_10.26.25-014_%28cropped%29.jpg,
4780,Zavier Gozo,Real Salt Lake,no_photo,Zavier Gozo,American soccer player,,
4781,Owen Graham Roache,CF Montréal,ok,Owen Graham-Roache,Canadian soccer player (born 2008),https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Owen_Graham-Roach_CF_Montreal_NYCFC_6.28.25-097_%28cropped%29.jpg/500px-Owen_Graham-Roach_CF_Montreal_NYCFC_6.28.25-097_%28cropped%29.jpg,
4782,Tayvon Gray,NYCFC,ok,Tayvon Gray,Jamaican footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tayvon_Gray_NYCFC_v_Columbus_10_May_2026-70_%28cropped%29.jpg/500px-Tayvon_Gray_NYCFC_v_Columbus_10_May_2026-70_%28cropped%29.jpg,
4783,Julian Gressel,Minnesota Utd,ok,Julian Gressel,German-American soccer player (born 1993),https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Julian_Gressel_2021.jpg/500px-Julian_Gressel_2021.jpg,
4784,Yuri Guboglo,CF Montréal,ok,Aleksandr Guboglo,Canadian soccer player (born 2007),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Aleksandr_Guboglo_CF_Montreal_NYCFC_6.28.25-016_%28cropped%29.jpg/500px-Aleksandr_Guboglo_CF_Montreal_NYCFC_6.28.25-016_%28cropped%29.jpg,
4785,Gage Guerra,Portland Timbers,no_photo,Gage Guerra,American soccer player (born 2002),,
4786,Colin Guske,Orlando City,no_photo,Colin Guske,American soccer player (born 2007),,
4787,Brian Gutiérrez,Chicago Fire,ok,Brian Gutiérrez,Mexican soccer player (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Brian_Guti%C3%A9rrez_Philadelphia_Chicago_10.26.25-126_%28cropped%29.jpg/500px-Brian_Guti%C3%A9rrez_Philadelphia_Chicago_10.26.25-126_%28cropped%29.jpg,
4788,Andrew Gutman,Chicago Fire,ok,Andrew Gutman,American soccer player (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Andrew_Gutman_Philadelphia_Chicago_10.26.25-001_%28cropped%29.jpg/500px-Andrew_Gutman_Philadelphia_Chicago_10.26.25-001_%28cropped%29.jpg,
4789,Brad Guzan,Atlanta Utd,ok,Brad Guzan,American soccer player (born 1984),https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/ATLUTD_20240331_ATLvsCHI_MM1_0825_%28cropped%29.jpg/500px-ATLUTD_20240331_ATLvsCHI_MM1_0825_%28cropped%29.jpg,
4790,Justin Haak,NYCFC,ok,Justin Haak,American soccer player,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Justin_Haak_NYCFC_Miami_24_Sep_2025-022_%28cropped%29.jpg/500px-Justin_Haak_NYCFC_Miami_24_Sep_2025-022_%28cropped%29.jpg,
4791,Taha Habroune,Columbus Crew,ok,Taha Habroune,American soccer player (born 2006),https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Taha_Habroune_NYCFC_v_Columbus_10_May_2026-27.jpg/500px-Taha_Habroune_NYCFC_v_Columbus_10_May_2026-27.jpg,
4792,Alexander Hack,NY Red Bulls,ok,Alexander Hack,German footballer (born 1993),https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Alexander_Hack_Red_Bull_Atlanta_5.31.25-36_%28cropped%29.jpg/500px-Alexander_Hack_Red_Bull_Atlanta_5.31.25-36_%28cropped%29.jpg,
4793,Teenage Hadebe,FC Cincinnati,ok,Teenage Hadebe,Zimbabwean footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Teenage_Hadebe_NYCFC_v_Cincinnati_22_Apr_26-48_%28cropped%29.jpg/500px-Teenage_Hadebe_NYCFC_v_Cincinnati_22_Apr_26-48_%28cropped%29.jpg,
4794,Nicholas Hagen,Columbus Crew,ok,Nicholas Hagen,Guatemalan footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Nicholas_Hagen_NYCFC_v_Columbus_10_May_2026-1.jpg/500px-Nicholas_Hagen_NYCFC_v_Columbus_10_May_2026-1.jpg,
4795,Nick Hagglund,FC Cincinnati,ok,Nick Hagglund,American soccer player (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/CINvPOR_2019-03-17_-_Nick_Hagglund_%2833624969588%29_%28cropped%29.jpg/500px-CINvPOR_2019-03-17_-_Nick_Hagglund_%2833624969588%29_%28cropped%29.jpg,
4796,Maren Haile-Selassie,Chicago Fire,ok,Maren Haile-Selassie,Swiss footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Maren_Haile-Selassie_Philadelphia_Chicago_10.26.25-072_%28cropped%29.jpg/500px-Maren_Haile-Selassie_Philadelphia_Chicago_10.26.25-072_%28cropped%29.jpg,
4797,Belal Halbouni,Vancouver W'caps,no_photo,Belal Halbouni,Footballer (born 1999),,
4798,Julian Hall,NY Red Bulls,ok,Julian Hall (soccer),American soccer player,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Julian_Hall_Red_Bulls_Revolution-35_%28cropped%29.jpg/500px-Julian_Hall_Red_Bulls_Revolution-35_%28cropped%29.jpg,
4799,Bret Halsey,FC Cincinnati,no_photo,Bret Halsey (soccer),American soccer player (born 2000),,
4800,Nicholas Hansen,Colorado Rapids,ok,Nicolas Hansen,Danish footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Nicolas_Defreitas-Hansen_NYCFC_v_Colorado_Mar_14_2026-31_%28cropped%29.jpg/500px-Nicolas_Defreitas-Hansen_NYCFC_v_Colorado_Mar_14_2026-31_%28cropped%29.jpg,
4801,Ian Harkes,SJ Earthquakes,ok,Ian Harkes,American soccer player (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Ian_Harkes_at_USO_Children%27s_Soccer_Clinic.jpg/500px-Ian_Harkes_at_USO_Children%27s_Soccer_Clinic.jpg,
4802,Cameron Harper,NY Red Bulls,no_photo,Cameron Harper (footballer),Scottish footballer (born 2001),,
4803,Nathan Harriel,Philadelphia Union,ok,Nathan Harriel,American soccer player (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Nathan_Harriel_Philadelphia_Union_New_York_City_FC_Nov_23_2025-026_%28cropped%29.jpg/500px-Nathan_Harriel_Philadelphia_Union_New_York_City_FC_Nov_23_2025-026_%28cropped%29.jpg,
4804,Alex Harris,Colorado Rapids,ok,Alex Harris (Scottish footballer),Scottish footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Alex_Harris_2018-10-27_1.jpg/500px-Alex_Harris_2018-10-27_1.jpg,
4805,Calvin Harris,Colorado Rapids,no_photo,Calvin Harris (footballer),English footballer (born 2000),,
4806,Marcel Hartel,St. Louis,no_photo,Marcel Hartel,German footballer (born 1996),,
4807,Carlos Harvey,Minnesota Utd,no_photo,Carlos Harvey,Panamanian football player (born 2000),,
4808,Thomas Hasal,LAFC,no_photo,Thomas Hasal,Canadian soccer player,,
4809,Stuart Hawkins,Seattle Sounders,ok,Stuart Hawkins,American soccer player,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Stuart_Hawkins_NYCFC.Seattle.18.Oct.2025-010_%28cropped%29.jpg/500px-Stuart_Hawkins_NYCFC.Seattle.18.Oct.2025-010_%28cropped%29.jpg,
